,시간,내용,송출지역
837,2020/05/20 14:39:26,"[창녕군청]코로나19 예방을 위해 밀폐된 다중이용시설 이용을 자제해 주시고 손씻기, 마스크착용, 주기적환기 등 생활 속 거리두기를 적극 실천해 주시기 바랍니다.

",경상남도 창녕군
838,2020/05/20 14:41:08,"[인천광역시]연수구 소재 서울휘트니스(세경APT 상가2층) 5.6.(수)부터 5.19(화)까지 방문자는 가까운 보건소에서 코로나19 진단검사를 받으시기 바랍니다.

",인천광역시 전체
839,2020/05/20 14:44:02,"[인천광역시] 5월6일 15~24시 비전프라자를 방문한 미추홀구 주민은 금일 미추홀구청 운동장에 설치된 워크스루에서 오후3시부터 검사받으시기 바랍니다.

",인천광역시 미추홀구
840,2020/05/20 14:45:49,"[영주시청]<경상북도 재난긴급생활비 미신청자 신청안내> 부득이한 사유로 신청 못한 가구는 5.29(금)까지 읍면동행정복지센터로 신청(이미 신청하신 분은 신청불가)

",경상북도 영주시
841,2020/05/20 14:49:27,"[구례군청] 이태원클럽 집단감염에서 보듯 방심은 금물입니다. 생활 속 거리두기의 실천과 마스크 착용, 손씻기 등 개인위생수칙 준수를 생활화 해주시기 바랍니다.

",전라남도 구례군
842,2020/05/20 14:56:49,"[미추홀구청] 안내해드린 동선 방문자의 가족 중에서 증상이 의심된 경우도 오늘18시까지 미추홀구청 운동장 선별진료소로 방문검사바랍니다.

",인천광역시 미추홀구
843,2020/05/20 15:01:31,"[중앙재난안전대책본부]마스크 착용은 나와 모두를 지키는 에티켓! 버스, 지하철 이용시 ①마스크 착용, 대화 자제 ②사람 간 거리 유지 ③혼잡시 다음차 이용해주세요

","강원도 전체
경기도 전체
경상남도 전체
경상북도 전체
광주광역시 전체
대구광역시 전체
대전광역시 전체
부산광역시 전체
서울특별시 전체
울산광역시 전체
인천광역시 전체
전라남도 전체
전라북도 전체
제주특별자치도 전체
충청남도 전체
충청북도 전체
세종특별자치시"
844,2020/05/20 15:16:57,"[남동구청] 코로나19 확진자1명 발생(간석4동, 이태원클럽 군포 확진자 접촉자) 방역완료. 홈페이지 게시 blog.naver.com/namdongdistrict

",인천광역시 남동구
845,2020/05/20 15:18:36,"[인천광역시]미추홀구용현2동 소재, 샘 스터디카페 5.15.(금) 16시30분부터 5.19.(화) 방문자께서는 미추홀구청 운동장 워크스루 검사소에서 검사바랍니다.

",인천광역시 전체
846,2020/05/20 15:20:20,"[인천광역시]미추홀구용현2동 소재, IT’s PC방 5.16.(토) 17시부터 5.20.(수) 06시 방문자는 미추홀구청 운동장 워크스루 검사소에서 검사바랍니다.

",인천광역시 전체
847,2020/05/20 15:20:42,"[옥천군청] 정부 긴급재난지원금 신청 알림 5.18~6.18 읍면사무소 신청 옥천군 경제 활성화를 위해 '선불카드' 신청 및 사용을 당부드립니다.

",충청북도 옥천군
848,2020/05/20 15:21:34,"[인천광역시]미추홀구 용현5동 소재, 아레나 PC방 5.19.(화)오전12시부터 5.20.(수)까지 방문자는 미추홀구청 운동장 워크스루 검사소에서 검사바랍니다.

",인천광역시 전체
849,2020/05/20 15:23:12,"[인천광역시]미추홀구 용현5동 소재, 조연경영어학원 5.19.(화)21시20분부터 5.20.(수)까지 방문자는 미추홀구청 운동장 워크스루 검사소에서 검사바랍니다.

",인천광역시 전체
850,2020/05/20 15:24:50,"[김해시청]코로나19 예방을 위한 생활속 거리두기는 마땅히 지켜야 할 의무입니다. 서로 배려하는 마음으로 마스크착용, 손씻기 등 지침을 꼭! 지켜주시기 바랍니다.

",경상남도 김해시
851,2020/05/20 15:25:28,"[계양구청]동대문엽기떡볶이 계양점(작전동) 5. 17.(일) 19:48~20:42 현금결재자가 확인되었음을 알려드립니다.(계양구보건소 032-430-7821)

",인천광역시 계양구
852,2020/05/20 15:28:36,"[예천군청]생활 속 거리두기 시작은 마스크 착용입니다. 나와 가족의 건강을 지키기 위한 마스크 착용 생활화! 코로나19감염예방의 지름길입니다.

",경상북도 예천군
853,2020/05/20 15:31:39,"[종로구청]타구 확진자(19세,남) 종로구 이동 동선등 종로구홈페이지 공개. 나와 내 이웃을 지키는 착한 습관, 마스크 착용으로 코로나 감염을 막을 수 있습니다.

",서울특별시 종로구
854,2020/05/20 15:40:28,"[장성군청] 장성군은 현재 확진자가 없습니다.
코로나19 감염병예방을 위해 마스크 착용, 손씻기 등 생활 속 거리두기를 적극 실천하여 주시기 바랍니다.

",전라남도 장성군
855,2020/05/20 15:51:47,"[전라북도청]초,중,고등학생 등교수업이 순차적 시행되고 있습니다. 학교 집단감염 차단 위해 밀폐된 다중이용시설 방문 시 마스크 착용 등 방역수칙 철저 준수바랍니다

",전라북도 전체
856,2020/05/20 15:54:23,"[안동시청]긴급재난지원금 신청안내 / 5월21일부터 요일제 상관없이 주소지 읍면동행정복지센터 방문신청가능(신청당일 선불카드 수령가능)

",경상북도 안동시
857,2020/05/20 16:38:47,"[옹진군청] 미추홀구 소재 비전프라자, It's PC방, 아레나 PC방, 샘스터디 카페를 방문하신 주민께서는 가까운 보건지소 및 보건소로 문의바랍니다.

",인천광역시 옹진군
858,2020/05/20 16:39:22,"[옹진군청] 미추홀구 소재 세움학원, 와이드수학학원, 조영경영어학원을 방문하신 주민께서는 가까운 보건지소 및 보건소로 문의바랍니다.

",인천광역시 옹진군
859,2020/05/20 17:10:21,"[미추홀구청]확진자동선 관련 검사방문자께서는 인천시 모든 군.구 보건소에서 검사 가능하오니 가까운 보건소를 이용바랍니다.(현재 미추홀구 방문자 장시간 대기중)

",인천광역시 미추홀구
860,2020/05/20 17:11:37,"[경주시청][소상공인 경제회복비 50만원 지급안내]전년도 매출액 3억원이하 소상공인은 사업장 읍면동행정복지센터에 5. 22(금)까지 신청바랍니다.

",경상북도 경주시
861,2020/05/20 17:14:00,"[서산시청] 코로나19 서산 9번 확진자 천안의료원 입원, 직장동료 58명 음성 / 1명 검사중, 마스크 착용 등 개인위생 및 생활방역을 준수해 주시기 바랍니다.

",충청남도 서산시
862,2020/05/20 17:33:15,"[신안군청]무자격체류 외국인도 강제출국 걱정 없이 익명으로 코로나19 무료검사가 가능하오니, 의심 증상이 있는 경우 보건소에서 검사 받으시기 바랍니다.

",전라남도 신안군
863,2020/05/20 17:42:54,"[군포시청]33번 확진자 동선 기간이 확대(5.10~)되어, 홈페이지 및 SNS로 재공개합니다. blog.naver.com/o2gunpo/221971887603

",경기도 군포시
864,2020/05/20 18:03:33,"[동작구청] 38번째 확진자 동선공개, 상세내용은 구 홈페이지 및 블로그, SNS 확인하여 주시기 바랍니다. blog.naver.com/dongjaksaran

",서울특별시 동작구
865,2020/05/20 18:03:53,"[동작구청]5.17 22시~5.18. 8시사이 ZERO100 PC방(노량진로184,지하1층)방문자 중 발열,기침 등 증상이 있으신분은 선별진료소 검사·방문바랍니다

",서울특별시 동작구
866,2020/05/20 18:20:00,"[옹진군청] 대중교통(여객선, 버스, 택시 등) 이용시 반드시 마스크 착용은 나와 모두를 지키는 방역수단입니다.

",인천광역시 옹진군
867,2020/05/20 18:34:32,"[안성시청]스타벅스 안성석정점 직원2명 마스크착용/우남아파트 엘리베이터 접촉자없음/50번버스 5월17일 20:54~21:35 탑승자는 보건소방문/그외 홈페이지참조

",경기도 안성시
868,2020/05/20 18:34:54,"[예천군청]코로나19피해 소상공인 지원 신청접수가 5월 22일(금)에 마감됩니다. 미신청자는 기한 내에 신청 바랍니다.

",경상북도 예천군
869,2020/05/20 18:35:14,"[예천군청]①확진자방문점포 ②기타피해점포 ③전기요금
④카드수수료(7.31.까지)
자세한 내용은 예천군 홈페이지 참고바랍니다

",경상북도 예천군
870,2020/05/20 19:05:33,"[울진군청]생활 속 거리두기 적극 동참, 우리 모두 힘냅시다. 20일 울진군 코로나19 대응상황 ☞ http://bitly.kr/OuZlMd12w

",경상북도 울진군
871,2020/05/20 19:07:29,"[영덕군청]【코로나19대응 일보(5.20) http://www.yd.go.kr/ 】충분한 거리유지, 마스크 착용, 주기적 환기. 생활속 습관이 곧 안전입니다.

",경상북도 영덕군
872,2020/05/20 19:08:53,"[인천서구청] (미추홀구 29번 확진환자, 청라와마트 근무) 이동동선은 서구 홈페이지 및 SNS에서 확인가능합니다.

",인천광역시 서구
873,2020/05/20 19:09:10,"[인천서구청]5월16일 11:47~22:32, 18일 11:12~21:28 청라와마트 방문자중 유증상자에 대해 서구보건소 선별진료소 무료검사중이니 방문검사바랍니다

",인천광역시 서구
874,2020/05/20 19:56:22,"[영등포구청]코로나 '타지자체' 확진자(10대남성, 당산동 한국과학기술직업전문학교 학생) 이동경로 안내. 구청 홈페이지 확인 바람. ☞ ydp.go.kr

",서울특별시 영등포구
875,2020/05/20 20:14:32,"[인천서구청] 미추홀구 29번 확진환자가 근무한 청라와마트를 전체방역하고, 20일 21시부터 21일 09시까지 폐쇄조치했습니다.

",인천광역시 서구
876,2020/05/20 20:23:26,"[서산시청] 서산 9번 확진자 직장동료 전원음성, 동선: 5.16~17 타지역, 5.18~19 사무실 근무, 5.19 서산의료원 선별진료소 검사 후 확진

",충청남도 서산시
877,2020/05/20 20:24:27,"[서산시청] 5. 20 천안의료원 입원, 마스크 착용 등 개인위생 및 생활방역을 철저히 준수하여 주시기 바랍니다.

",충청남도 서산시
878,2020/05/20 21:00:17,"[이천시청]3-1 수원시55번 확진자 동선 공개 5.16 18:40 KD장호원정류소 18:43~19:20 복명가함흥냉면(접촉2명) 19:30 자택(父)(접촉1명)

",경기도 이천시
879,2020/05/20 21:00:59,"[이천시청]3-2 5.17 11:30 자택 11:35~12:01 복명가함흥냉면 12:05~12:53 KD장호원정류소 12:58~13:41 뉴골뱅이PC방(접촉1명)

",경기도 이천시
880,2020/05/20 21:01:29,"[이천시청]3-3 13:50~14:40 KD장호원정류소(수원시로 출발) 접촉자 총 4명 자가격리 및 동선 소독 완료

",경기도 이천시
881,2020/05/20 21:45:47,"[이천시청] 5.17일 12:05~12:53,13:50~14:40 KD장호원정류소 경유한 분 중 유증상자는 선별진료소에서 검사 바랍니다.(031-644-4011)

",경기도 이천시
882,2020/05/21 08:30:10,"[남양주시청] 20일 화도읍 비룡로141번길 거주 타지역 확진자 1명 발생. 홈페이지, 블로그 참고바랍니다. https://c11.kr/fehg

",경기도 남양주시
883,2020/05/21 08:34:30,"[안성시청] 안성시 3번 확진자 관련 심층역학조사 최종결과 추가 변동사항 없습니다. 자세한 사항은 홈페이지 참조하시기 바랍니다.

",경기도 안성시
884,2020/05/21 08:41:56,"[영광군청] 코로나19 감염예방을 위해 '마스크 착용하기, 손씻기, 두팔간격 거리두기, 주기적 환기하기, 아프면 집에서 머물기'를 적극 실천 해 주세요.

",전라남도 영광군
885,2020/05/21 09:00:06,"[증평군청]긴급재난지원금 신청 안내. 목요일 생년 끝자리 4,9 세대주 신청일입니다. 금융기관, 군청2층 대회의실, 도안면 회의실 방문하시어 신청바랍니다.

",충청북도 증평군
886,2020/05/21 09:04:47,"[아산시청] 정부긴급재난지원금신청안내. 오늘(5.21)은 출생년도 끝자리 4,9인 세대주가 금융기관(신용,체크카드) 또는 읍면동(선불카드)에서 신청가능합니다.

",충청남도 아산시
887,2020/05/21 09:10:49,"[안양시청]확진자동선 관련, 자쿠와 등 11개소에 방문하신 분은 인근 보건소에서 검사 바랍니다. 상세정보: blog.anyang.go.kr/221972243308

",경기도 안양시
888,2020/05/21 09:15:32,"[광주광역시]서산9번 확진자(5.20확진) 동선안내① 5.17(일)00:00~12:40친척집1(월계동)→12:44순우리감자탕(첨단내촌로70번길108,월계동,자차)

",광주광역시 전체
889,2020/05/21 09:15:47,"[의왕시청]안양28번 확진자 동선, 5.18.(월)16~23시까지
내손1동(계원대학로)더하우스맥주집 이용자는
의왕시보건소 031-345-3572 연락바랍니다.

",경기도 의왕시
890,2020/05/21 09:17:28,"[광주광역시]서산9번 확진자동선②13:42명가골프존(첨단과기로79-3,월계동,자차)→16:10친척집2(월계동,자차)→17:34컵오브커피(월계로150번길22,자차)

",광주광역시 전체
891,2020/05/21 09:19:02,"[광주광역시]서산9번 확진자 동선안내③ 19:40친척집3(월계동,자차)→21:00서산시 이동(자차) ※ 현재 역학조사중, 접촉의심시 관할 보건소로 문의바랍니다.

",광주광역시 전체
892,2020/05/21 09:23:03,"[광주광역시]인천 미추홀구27번 확진자 동선안내① 5.10(일) 12:30광주도착,마포숯불갈비(임방울대로825번길22,쌍암동,자차)→13:47친척집(쌍암동,도보)

",광주광역시 전체
893,2020/05/21 09:25:01,"[광주광역시]인천 미추홀구27번 확진자 동선안내② 14:35타지역 이동(자차) ※ 마스크착용, 자세한 사항은 시블로그 확인 //c11.kr/feoi

",광주광역시 전체
894,2020/05/21 09:31:17,"[음성군청] 긴급재난지원금 신청 안내.
목요일 생년 끝자리 4, 9 세대주 신청일입니다. 마스크 꼭 착용 후 은행 또는 읍면행정복지센터 방문 신청하시기 바랍니다.

",충청북도 음성군
895,2020/05/21 09:32:59,"[울산광역시] 코로나19 50번(해외입국/필리핀 국적/동구/남/28) 확진자 발생. 생활 속 거리두기와 위생수칙 준수 바랍니다.

",울산광역시 전체
896,2020/05/21 09:42:27,"[경상북도청] 지역감염 발생 예방과 확산을 방지하기 위해 밀폐된 다중이용시설 이용을 자제하여 주시고 자가격리자는 자가격리 지침을 준수하여 주시기 바랍니다.

",경상북도 전체
897,2020/05/21 09:43:52,"[부평구청]코로나19 확진환자 1명 발생(이태원 관련 확진환자 동일 직장, 삼산동 거주). 방역소독 실시 중. blog.naver.com/withbupyeong

",인천광역시 부평구
898,2020/05/21 10:09:45,"[목포시청]최근 지자체 긴급재난지원금 관련, 지급대상이 아니지만 대출이 가능하다며 대출을 안내하고 돈을 요구하는 금융사기가 발생하고 있으니 각별한 주의바랍니다.

",전라남도 목포시
899,2020/05/21 10:10:21,"[전남도청] 코로나19 극복을 위해 생활 속 거리두기를 지속적으로 실천해야 합니다. 대중교통수단, 공공시설 이용 때 반.드.시. 마스크를 착용해 주시기 바랍니다.

",전라남도 전체
900,2020/05/21 10:12:44,"[진천군청]긴급재난지원금 신청안내
오늘(목)은 생년 끝자리 4,9 세대주 신청일입니다. 금융기관, 읍면사무소에서 현장접수 바랍니다.(문의:읍면사무소,9시~18시)

",충청북도 진천군
901,2020/05/21 10:15:51,"[군포시청] 군포33,용인73 확진자 관련 업소 방문자는 보건소에서 선별진료를 받으시기 바랍니다. (대상업소 홈페이지 공지 www.gunpo.go.kr)

",경기도 군포시
902,2020/05/21 10:22:27,"[고성군청] 내일 5. 22.(금) 경남형, 고성형 긴급재난지원금 신청 마감일입니다. 아직 신청을 하지 않은 군민은 읍,면사무소로 방문 신청바랍니다.

",경상남도 고성군
903,2020/05/21 10:24:46,"[달서구청]외국인근로자 코로나19 검사실시(체류자격 무관, 출입국관리소 미통보, 무료)하오니 선별진료소(성서산단 다목적체육관, 5.19~5.24)를 이용바랍니다.

",대구광역시 달서구
904,2020/05/21 10:30:11,"[안동시청]긴급재난지원금 미신청세대는 빠른 시일 내 읍면동행정복지센터 방문신청바랍니다.(사용기간 8월31일까지 / 신청당일 선불카드 수령가능)

",경상북도 안동시
905,2020/05/21 10:38:22,"[의성군청]의성군거주 외국인근로자에 대해 5.15.~5.31까지 무료로 코로나19 검사를 시행하오니,의성군보건소 상담후 방문하시기바랍니다(054-830-6660)

",경상북도 의성군
906,2020/05/21 10:39:07,"[의성군청]Free COVID-19 screening for foreign workers at health center(5.15~5.31)☎054-830-6660

",경상북도 의성군
907,2020/05/21 10:48:07,"[부천시청]코로나 추가확진자3명 발생[미추홀구 확진자 접촉자, 중동]
거주지방역실시,세부내용 블로그확인바랍니다.
blog.naver.com/bucheon-city

",경기도 부천시
908,2020/05/21 11:02:07,"[구례군청] 서울, 인천 등 감염 발생 지역의 방문과 밀폐된 다중이용시설 이용을 자제해주시고, 외출 시 마스크를 꼭 착용해주시기 바랍니다.

",전라남도 구례군
909,2020/05/21 11:03:38,"[포항시청]2020년 1월 대비 2,3월 매출액 10퍼센트 이상 감소한 소상공인에게 50만원 지원. 5월 22일까지 사업장 소재지 읍면동행정복지센터에 신청바랍니다

",경상북도 포항시
910,2020/05/21 11:03:49,"[하남시청]5.21.목 10번 확진자 발생(인천미추홀27번 확진자의 부/47세/풍산동 미사강변유림노르웨이숲). 역학조사중으로 상세내용 홈페이지 추후 공개예정입니다

",경기도 하남시
911,2020/05/21 11:11:55,"[곡성군청]서울삼성병원 5.7~5.18,
경기도 용인강남병원 5.16~5.18 기간동안 다녀오신 분은 보건의료원(360-7563)에 상담바랍니다.

",전라남도 곡성군
912,2020/05/21 11:16:09,"[여주시청]여주시는 현재 확진자가 없습니다. 시민 여러분 코로나19 감염병예방을 위해 마스크 착용, 손씻기 등 생활 속 거리두기를 적극 실천하여 주시기 바랍니다.

",경기도 여주시
913,2020/05/21 11:23:45,"[종로구청]타지역 확진자(안양시) 종로구 이동 동선등 종로구홈페이지(www.jongno.go.kr)공개예정. 방역완료, 생활 속 거리두기와 위생수칙 준수바랍니다.

",서울특별시 종로구
914,2020/05/21 11:50:18,"[군포시청] 5.12(23:00~24:00)에 <요술잔(산본로)> 음식점을 방문하신 분은 증상유무와 관계없이 인근보건소를 방문해 코로나19 검사를 받으시기바랍니다

",경기도 군포시
915,2020/05/21 11:56:13,"[군포시청]5.13(00:00~02:30)에 <포시즌피시방(산본로)>을 방문하신 분은 증상유무와 관계없이 인근 보건소를 방문해 코로나19 검사를 받으시기 바랍니다

",경기도 군포시
916,2020/05/21 13:10:24,"[인천서구청] 미추홀구 29번 확진환자 밀접접촉자 7명, 와마트직원 95명 중 93명 음성(2명 검사 중)입니다

",인천광역시 서구
917,2020/05/21 13:36:27,"[대구광역시] 학생들의 정상적인 등교수업을 보장해 주기 위해 우리 모두 마스크 쓰기 및 손씻기 등을 생활화하여 코로나19를 예방합시다.

",대구광역시 전체
918,2020/05/21 13:37:25,"[과천시청]타지역 확진자동선 관련, 안양시 자쿠와 등 11개소에 방문하신 분은 과천시 보건소에서 검사바랍니다. 자세한 동선은 홈페이지, 과천마당 참조바랍니다.

",경기도 과천시
919,2020/05/21 14:00:02,"[충청남도청] 중증열성혈소판감소증후군(SFTS) 환자 연속발생. 야외활동시 진드기에 물리지 않도로 예방수칙 준수 및 의심 증상 발생시 의료기관 방문바랍니다.

",충청남도 전체
920,2020/05/21 14:01:15,"[기장군청]기장군민 코로나19 예방생활수칙①아프면 3~4일 집에 머물기 ②30초 손씻기, 기침은 옷소매 ③마스크 착용필수 ④사람과 사람사이, 두팔간격 건강거리두기

",부산광역시 기장군
921,2020/05/21 14:01:25,"[기장군청] ⑤매일2번이상 환기, 손닿는곳 소독 ⑥모임·회식·집회 잠시 쉬어가기 ⑦규칙적운동, 균형있는 영양 섭취 ⑧거리는 멀어져도 마음은 가까이

",부산광역시 기장군
922,2020/05/21 14:10:57,"[경주시청][무급휴직근로자 지원]코로나19로 4.1~4.30까지 무급휴직근로자,프리랜서등 시민 주소지읍면동 5.29(금)까지신청※홈페이지 민생경제안정지원대책 참고

",경상북도 경주시
923,2020/05/21 14:16:49,"[밀양시청]마스크 착용, 모두의 안전 지킴이!! 타 지역 방문 시 꼭 마스크를 착용해 주시고 발병지역 방문자는 5월 31일까지 보건소로 자진신고 바랍니다.

",경상남도 밀양시
924,2020/05/21 14:23:03,"[군포시청]이태원확진자 관련 타지역 15개소를 방문하신 분은 인근 보건소에서
검사바랍니다 업소안내 blog.naver.com/o2gunpo/221972946369

",경기도 군포시
925,2020/05/21 14:35:58,"[구미시청]69번째 확진자 발생(남,10대,남통동,대구소재 고등학교 학생), 이동동선 ①5.19 원평2동 행정복지센터(16:55~17:32)

",경상북도 구미시
926,2020/05/21 14:36:29,"[구미시청]②5.19 대구소재 학교기숙사 입소(19:10) ③5.20 입소자 전수 검사 ④5.21 대구 수성구보건소 확진판정 후 대구의료원 입원중

",경상북도 구미시
927,2020/05/21 14:37:49,"[구미시청]원평2동 행정복지센터 1층은 일시폐쇄(5.21. 13:00~18:00)되었으며, 정부 긴급재난지원금 신청은 2층에서 접수 가능합니다.

",경상북도 구미시
928,2020/05/21 14:42:06,"[창녕군청]코로나19 예방 및 확산방지를 위해 생활 속 거리두기(마스크착용,손씻기,두팔간격거리두기,주기적환기)의 지속적인실천과 개인위생 준수에 동참 바랍니다.

",경상남도 창녕군
929,2020/05/21 14:57:04,"[거창군보건소] 매주 금요일은 방역의 날입니다.
내 주변, 공동활용 공간 살균 소독에 참여하여 코로나19감염증을 이겨냅시다.

",경상남도 거창군
930,2020/05/21 15:02:37,"[중앙재난안전대책본부] 코로나를 이기는 기본 에티켓! 버스, 지하철, 택시 등 대중교통 이용시 ① 마스크 착용, 대화자제 ② 사람간 거리두기 ③ 수시환기 바랍니다

","강원도 전체
경기도 전체
경상남도 전체
경상북도 전체
광주광역시 전체
대구광역시 전체
대전광역시 전체
부산광역시 전체
서울특별시 전체
울산광역시 전체
인천광역시 전체
전라남도 전체
전라북도 전체
제주특별자치도 전체
충청남도 전체
충청북도 전체
세종특별자치시"
931,2020/05/21 15:05:59,"[진주시청] 진주 신규 확진자 발생, 5월 18일 19:15 서수원터미널 버스탑승 23:10 진주시외버스터미널 도착 후 자차로 귀가

",경상남도 진주시
932,2020/05/21 15:06:42,"[진주시청] 19일 자차로 대구왕복, 20일 15시경 자전거로 이동 진주보건소 검사 실시, 21일 07:40 확진통보, 마산의료원 이송

",경상남도 진주시
933,2020/05/21 15:07:44,"[진주시청] 확진자 동선공개 지침 2판에 의해 역학조사상 의미가 없는 확진자 동선은 공개하지 않음을 양지해 주시기 바랍니다.

",경상남도 진주시
934,2020/05/21 15:19:18,"[금정구청] 정부 긴급재난지원금 선불카드 수급 지연으로 동 행정복지센터 선불카드 지급업무를 5.22.(금)부터 5.31.(일)까지 일시 중단합니다.

",부산광역시 금정구
935,2020/05/21 15:20:10,"[금정구청] 6.1.(월) 이후 동 행정복지센터 방문을 부탁드립니다.(5부제 준수) ※은행을 통한 신용.체크카드의 경우는 신청 가능합니다. 519-5333~8

",부산광역시 금정구
936,2020/05/21 15:33:08,"[사천시청]진주11번 확진자 관련, 5.18.(월) 서수원버스터미널에서 19:15 진주행버스를 탑승하신 사천시민은 보건소로 상담바랍니다.(055-831-4050)

",경상남도 사천시
937,2020/05/21 16:08:44,"[영덕군청] 관내 주민 2명이 부천 확진자와 접촉(5.10), 금일 14:30 검체 의뢰 및 자가격리(~5.24) 중입니다.

",경상북도 영덕군
938,2020/05/21 16:14:55,"[산청군청]타 지역 방문 시 꼭 마스크를 착용해주시고 수도권 방문자 중 의심증상이 있는 분은 5월 31일까지 의료원으로 자진신고바랍니다.

",경상남도 산청군
939,2020/05/21 16:30:06,"[서초구청] 타지역 확진자(2명) 서초구 동선 홈페이지공개(seocho.go.kr), 밀폐·밀집된 공간 이용 자제 및 마스크착용 등 개인위생수칙 꼭 지켜주세요.

",서울특별시 서초구
940,2020/05/21 16:30:37,"[예천군청]타지역 방문시 마스크를 꼭 착용해 주시고 손씻기, 안전거리유지, 주기적 환기 및 소독 등 생활속 거리두기의 지속적인 실천과 개인위생준수에 동참바랍니다

",경상북도 예천군
941,2020/05/21 16:31:59,"[연제구청]정부 긴급재난지원금 선불카드 신청은 카드수급지연으로 6/1부터 신청 가능합니다. 온라인,은행을 통한 신용,체크카드는 신청 가능합니다.665-4371~4

",부산광역시 연제구
942,2020/05/21 16:34:32,"[진주시청] 중앙정부의 해외입국자관리방침 변경에 따라 해외입국자 안전입국을 위해 인천공항까지 운행해 오던 무료공항버스를,

",경상남도 진주시
943,2020/05/21 16:35:18,"[진주시청] 5월26일(화)부터 KTX 마산역까지 무료편의버스로 변경운영 하오니 입국자 가족에게 안내해 주시기 바랍니다.

",경상남도 진주시
944,2020/05/21 16:35:54,"[진주시청]KTX 광명역발 마산행 출발시간은 13:06, 16:36, 18:21, 22:26이며, 마산역에서 진주시청 공무원들이 영접할 것입니다.

",경상남도 진주시
945,2020/05/21 17:16:32,"[여수시청]①정부 긴급재난지원금 여수상품권 수급이 원활하지 못하여 분할배부합니다. 5.18(월)신청→5.25(월)배부, 5.19(화) 신청→5.26(화)배부합니다

",전라남도 여수시
946,2020/05/21 17:17:16,"[여수시청]②5.20(수)~21(목)신청→6월 초 배부,5.22(금) 이후 신청자는 6월 중순에 배부됩니다. 선불카드는 5.25(월)부터 즉시 수령할 수 있습니다

",전라남도 여수시
947,2020/05/21 17:20:07,"[안양시청]용인73번, 군포33번, 안양27·28번 확진자 역학조사 결과안내(안양시 블로그, 클릭): blog.naver.com/tvanyanggokr

",경기도 안양시
948,2020/05/21 17:28:01,"[영동군청]안양 1번가 ""자쿠와""에 5월 3,14,15,17일 방문하신 분은 보건소(043-740-5611~2)로 문의하시기 바랍니다.

",충청북도 영동군
949,2020/05/21 17:45:27,"[연제구청] 정부 재난지원금 선불카드 신청교부 중단기간 5/22~5/31까지. 6.1부터는 요일제 미적용입니다.

",부산광역시 연제구
950,2020/05/21 17:48:25,"[성남시청] 코로나19 예방을 위해 밀폐된 다중이용시설 이용을 자제하고 마스크착용, 손씻기, 주기적 환기 등 생활 속 거리두기를 적극 실천하여 주시기 바랍니다.

",경기도 성남시
951,2020/05/21 18:17:26,"[관악구청] 55번째 확진자 발생(신림동),
자세한 사항은 향후 홈페이지 공개 예정,
마스크 착용, 손씻기, 주기적 환기 등
생활 속 거리두기를 적극 실천 바람.

",서울특별시 관악구
952,2020/05/21 18:23:41,"[울진군청]생활 속 거리두기 적극 동참, 우리 모두 힘냅시다. 21일 울진군 코로나19 대응상황 ☞ http://bitly.kr/MFMKThxww2

",경상북도 울진군
953,2020/05/21 18:27:37,"[이천시청] 5.17일 12:58~13:41 장호원읍 뉴골뱅이PC방을 머물렀던분 중 유증상자는 선별진료소에서 검사를 받으시기 바랍니다.(031-644-4011)

",경기도 이천시
954,2020/05/21 18:28:40,"[미추홀구청] 용현5동 짱코인노래방을 5.14.(목)19시~ 5.19(화)까지 이용하신분은 미추홀구보건소(밤10시까지 운영)로 방문검사바랍니다.

",인천광역시 미추홀구
955,2020/05/21 19:18:36,"[영덕군청]【코로나19대응 일보(5.21) http://www.yd.go.kr/ 】충분한 거리유지, 마스크 착용, 주기적 환기. 생활속 습관이 곧 안전입니다.

",경상북도 영덕군
956,2020/05/21 19:20:52,"[해운대구청] 정부 긴급재난지원금 선불카드 수급 지연으로 동 행정복지센터 선불카드 지급업무를 5.22.(금)부터 5.31.(일)까지 일시중단합니다.

",부산광역시 해운대구
957,2020/05/21 19:21:07,"[해운대구청] 6.1.(월) 이후 동 행정복지센터 방문을 부탁드립니다.(5부제 준수)/은행을 통한 신용. 체크카드의 경우는 신청가능합니다. 749-0700

",부산광역시 해운대구
958,2020/05/21 20:11:33,"[강서구청]타지역(안양시 거주) 확진자 우리구 동선 안내. 이동동선 방역완료. 상세내용은 블로그 참조바랍니다. blog.naver.com/gangseokkachi

",서울특별시 강서구
959,2020/05/21 20:51:51,"[안양시청]안성3번, 서울 동작구38번, 인천 남동구21번 확진자 안양시 동선안내(안양시 블로그, 클릭): blog.anyang.go.kr/221973322898

",경기도 안양시
960,,,
961,2020/05/22 08:21:29,"[남양주시청]21일 화도읍 비룡로 141번길 1명, 화도읍 경향아파트 1명 확진자 발생.홈페이지, 블로그 참고바랍니다. http://c11.kr/ffft

",경기도 남양주시
962,2020/05/22 08:31:01,"[경상북도청] 이태원 클럽발 집단감염이 확산·지속되고 있습니다. 밀폐된 다중이용시설을 자제해 주시고 마스크 착용과 손씻기 등 생활방역 지침을 준수바랍니다.

",경상북도 전체
963,2020/05/22 08:56:47,"[옥천군청] 5.22.(금) 14시부터 코로나19 예방을 위해 옥천군 일제방역을 실시하오니, 군민여러분께서는 가정과 직장에서 자체소독을 실시하여 주시기 바랍니다.

",충청북도 옥천군
