,시간,내용,송출지역
288,2020/02/07 14:37:02,"[군위군청]신종코로나바이러스 감염증예방을 위해 손씻기,기침예절,마스크착용등 수칙준수와 발열, 호흡기 증상 발생시 1339 또는 보건소(380-7412~3)문의요망

",경상북도 군위군
289,2020/02/07 14:47:47,"[대전광역시청]신종코로나바이러스 예방을 위해 의료기관 방문시 반드시 마스크를 착용해주시고, 병원내 감염예방을 위해 병문안 자제를 당부드립니다(270-4900~2)

","대전광역시 동구
대전광역시 서구
대전광역시 유성구
대전광역시 중구"
290,2020/02/07 15:17:11,"[익산시청]신종코로나바이러스 예방 다중이용시설 임시휴관안내
기간: 2.10.~2.29.
대상: 익산문화체육센터,국민생활관,함열스포츠센터
(1577-0072)

",전라북도 익산시
291,2020/02/07 15:50:29,"[광주광역시]발열,호흡기증상 발생시 1339나 보건소(동구608-3312,서구350-4158,남구607-2258,북구410-8112,광산구960-8746)로 상담

",광주광역시 전체
292,2020/02/07 16:25:25,"[익산시청]신종코로나바이러스 예방 시설휴관 안내
기간:2.10.~2.29.
대상:익산문화체육센터,국민생활관,함열스포츠센터,마한교육문화회관
(1577-0072)

",전라북도 익산시
293,2020/02/07 16:39:26,"[완주군] 중국방문 후 발열, 호흡기 증상 시 1339, 해당 지역 보건소로 문의주시고, 신종 코로나바이러스 예방을 위해 손씻기, 마스크착용을 준수 바랍니다.

",전라북도 완주군
294,2020/02/07 18:10:37,"[장수군청]신종코로나바이러스 예방수칙(손씻기,마스크)준수/발열 등 증상시 의료원(주간063-350-2662/야간063-350-2618),1339콜센터상담바랍니다.

",전라북도 장수군
295,2020/02/07 18:13:48,"[인천중구청]신종코로나바이러스 예방수칙(손씻기,기침예절,마스크착용)준수, 발열, 호흡기증상 발생시 중구 선별진료소(760-6080~1)또는 1339로 상담바랍니다

",인천광역시 중구
296,2020/02/08 09:44:02,"[순창군청]순창군에는 코로나확진환자 및 접촉자 없음
유행국가방문후14일이내발열,호흡기증상발생시1339,주간063-650-5265,야간063-650-5222상담바람

",전라북도 순창군
297,2020/02/08 10:00:04,"[제주특별자치도]신종 코로나바이러스 선별진료소 안내:제주대학,한라,한마음,한국,중앙,서귀포열린(병원),서귀포의료원에서 진료가능합니다.(문의:1339 또는 보건소)

",제주특별자치도 전체
298,2020/02/08 10:03:38,"[전라남도] 최근 14일 이내 해외 방문자는 가급적 외부활동 자제, 손씻기, 기침예절 준수, 발열, 기침 등 호흡기 증상시 시군 보건소 및 1339로 상담바랍니다

",전라남도 전체
299,2020/02/08 10:59:32,"[세종시청]최근 14일 이내 중국방문자는 외부활동 자제, 손씻기, 기침예절준수, 발열, 기침 등 호흡기 증상시 보건소301-2841~3 또는 1339상담바랍니다.

",세종특별자치시
300,2020/02/08 12:20:07,"[충청북도청]최근 14일 이내 중국 방문자는 외부활동 자제, 기침예절 준수와 발열 등 호흡기 증상시 1339콜센터 또는 043-120, 보건소로 상담바랍니다.

",충청북도 전체
301,2020/02/08 14:35:31,"[임실군청] 최근 14일 이내 중국 방문자는 가급적 외부활동 자제, 손씻기, 기침예절 준수, 발열, 기침 등 호흡기 증상시 보건소 또는 1339 상담바랍니다.

",전라북도 임실군
302,2020/02/08 14:42:12,"[부안군청] 신종 코로나바이러스감염증 예방을 위한 개인위생(손씻기, 마스크착용 등)준수, 호흡기 증상 발생시 1339콜센터 또는 보건소 문의

",전라북도 부안군
303,2020/02/08 14:44:30,"[인천서구청] 2/1 16:30경(19번확진자 방문일) 송도현대아울렛 방문 후 기침·발열증상 시 서구보건소(032-560-5000) 또는 1339로 상담바랍니다

",인천광역시 서구
304,2020/02/08 15:07:30,"[충남도청]최근14일이내 중국 방문자는 외부활동 자제, 손씻기, 기침예절준수 및 발열, 기침 등 호흡기 증상시 선별진료소 방문 또는 1339콜센터로 상담바랍니다.

","충청남도 공주시
충청남도 당진시
충청남도 보령시
충청남도 부여군
충청남도 서산시
충청남도 아산시
충청남도 예산군
충청남도 청양군
충청남도 태안군
충청남도 홍성군
충청남도 계룡시"
305,2020/02/08 16:38:39,"[연수구청]신종코로나 선별진료소 운영(나사렛·적십자병원)
증상 발생시 1339 및 보건소(032-749-8174~7) 문의.
마스크 착용등 위생수칙 준수바랍니다.

",인천광역시 연수구
306,2020/02/08 18:51:31,"[계양구청] 2.1 16:30경 (19번 확진자 방문일) 송도 현대아울렛 방문 후 기침, 발열 증상시 계양구 보건소(430-7821) 또는 1339로 상담바랍니다

",인천광역시 계양구
307,2020/02/08 19:12:03,"[당진시청]신종코로나 확산에 따른 손씻기, 기침예절 준수 철저, 14일 이내 중국 방문 후 호흡기 증상시 1339 또는 당진보건소(360-6004)상담바랍니다.

",충청남도 당진시
308,2020/02/08 20:32:54,"[행정안전부] 오늘 20시30분 강원(동해평지,삼척평지) 대설경보, 대중교통이용, 내집앞 눈치우기, 눈길 미끄럼 등 주의바랍니다.

","강원도 동해시
강원도 삼척시"
309,2020/02/09 10:00:16,"[전라남도]감염병 예방을 위해 비누로 30초 이상 손 씻기, 기침할 때는 옷소매로 입, 코를 가리기. 최근 14일 이내 해외방문자는 가급적 외부활동 자제 바랍니다

",전라남도 전체
310,2020/02/09 10:01:40,"[제주특별자치도] 우리도는 도민의 건강을 지키기 위해 최선을 다하겠습니다. 해외를 안 다녀왔어도 의심증상(발열, 호흡기 증상)시 1339, 보건소로 상담바랍니다.

",제주특별자치도 전체
311,2020/02/09 10:02:16,"[대전광역시청] 신종 코로나바이러스감염증 예방을 위해 손씻기 등 개인위생수칙을 준수하고 발열과 호흡기 증상 발생시 1339나 보건소로 상담하시기 바랍니다.

",대전광역시 전체
312,2020/02/09 10:12:56,"[전주시]감염병 예방을 위해 비누로 30초 이상 손 씻기, 기침할 때는 옷소매로 입과 코를 가리기, 최근 14일 이내 해외방문자는 가급적 외부활동 자제 바랍니다.

",전라북도 전주시
313,2020/02/09 10:17:07,"[순창군청]순창군에는 코로나확진환자 및 접촉자 없음
유행국가방문후14일이내발열,호흡기증상발생시1339,주간063-650-5265,야간063-650-5222상담바람

",전라북도 순창군
314,2020/02/09 11:47:45,"[시흥시]신종 코로나바이러스 감염증 예방수칙(손씻기,마스크착용 등)준수, 발열 및 호흡기 증상 발생시 1339,보건소(031-310-6815~6)로 문의바랍니다.

",경기도 시흥시
315,2020/02/09 12:27:59,"[인천광역시청]신종코로나 바이러스 감염증 예방 수칙을 준수하고 발열, 호흡기 증상 발생시 1339,119,120콜센터, 보건소 상담후 진료를 받으시기 바랍니다.

",인천광역시 전체
316,2020/02/09 13:48:19,"[부안군청]부안군은 코로나바이러스 유입이없으니 안심하시기 바랍니다. 개인위생준수. 중국,태국 등 방문자는외부활동자제 및 호흡기증상발생시 콜센터1339, 보건소문의

",전라북도 부안군
317,2020/02/09 15:00:14,"[충남도청] 최근14일이내 중국 방문자는 외부활동 자제, 손씻기, 기침예절준수 및 발열, 기침 등 호흡기 증상시 선별진료소 방문또는 1339콜센터로 상담바랍니다.

","충청남도 공주시
충청남도 금산군
충청남도 논산시
충청남도 보령시
충청남도 부여군
충청남도 서산시
충청남도 서천군
충청남도 아산시
충청남도 예산군
충청남도 천안시
충청남도 청양군
충청남도 태안군
충청남도 홍성군
충청남도 계룡시"
318,2020/02/09 15:12:16,"[국내지진][지진정보]금일 14시 41분 경북 경주시에서 규모 2.4의 지진이 발생했으니 인근 지역 주민께서는 안전에 유의하시기 바랍니다.
문의[749-7110]

",인천광역시 연수구
319,2020/02/09 15:46:32,"[익산시청]신종코로나 유행국가 방문 후 발열, 호흡기 증상 발생시 1339 콜센터, 보건소로 전화 요망. 손씻기,마스크착용 등 준수(063-859-7485~7)

",전라북도 익산시
320,2020/02/09 16:54:26,"[장흥군청]최근 14일이내 해외방문자는 외출자제, 마스크착용, 손씻기생활화하시고, 호흡기증상(발열·기침)시 선별진료소(☎860-6481), 1339상담바랍니다

",전라남도 장흥군
321,2020/02/10 10:02:40,"[제주특별자치도]코로나바이러스 청정제주를 위해 1830운동(1일 8회 30초이상 손씻기)등 예방활동 수칙준수, 증상 발생 시 1339 또는 보건소에 상담바랍니다.

",제주특별자치도 전체
322,2020/02/10 10:04:14,"[전라남도] 최근 14일 이내 해외 방문자는 외부활동 자제, 손씻기, 기침예절 준수하시고, 발열, 기침 등 호흡기 증상 시 시군 보건소 및 1339로 상담바랍니다

",전라남도 전체
323,2020/02/10 10:10:04,"[익산시청]신종코로나 선별진료소 운영. 익산시 보건소(063-859-7485~7), 익산병원(063-840-9912), 원광대학병원(063-859-1165)

",전라북도 익산시
324,2020/02/10 10:32:21,"[충북도청]신종코로나감염병 예방을 위해 비누로 30초이상 손씻기, 기침할때 옷소매로 입, 코 가리기, 최근 14일 이내 해외방문자는 가급적 외부활동 자제바랍니다.

",충청북도 전체
325,2020/02/10 10:48:46,"[남동구청] 현재 관내 신종코로나 바이러스 확진자 없으니 안심하시기 바라며, 증상 발생시 보건소(464-4001) 또는 콜센터1339,120 문의하시기 바람.

",인천광역시 남동구
326,2020/02/10 11:04:08,"[세종시청]최근 14일 이내 중국방문자는 외부활동 자제, 손씻기, 기침예절준수, 발열, 기침 등 호흡기 증상시 보건소301-2841~3 또는 1339상담바랍니다.

",세종특별자치시
327,2020/02/10 11:17:49,"[순창군청]순창군에는 코로나확진환자 및 접촉자 없음
유행국가방문후14일이내발열,호흡기증상발생시1339,주간063-650-5265,야간063-650-5222상담바람

",전라북도 순창군
328,2020/02/10 13:01:44,"[남원시재대본]신종코로나바이러스 발열, 기침등 호흡기 증상 발생시 보건소(625-1339), (1339)상담 손씻기, 마스크착용 개인위생수칙 준수하시기 바랍니다.

",전라북도 남원시
329,2020/02/10 13:30:19,"[부안군청]부안군은 코로나바이러스 유입이없으니 안심하시기 바랍니다. 개인위생준수. 중국,태국 등 방문자는외부활동자제 및 호흡기증상발생시 콜센터1339, 보건소문의

",전라북도 부안군
330,2020/02/10 13:41:38,"[정읍시청] 해외여행 후 발열, 호흡기 증상 발생시 보건소(063-539-6112) 또는 1339 문의,신종 코로나바이러스 예방수칙 손씻기, 마스크 착용 등 준수

",전라북도 정읍시
331,2020/02/10 14:26:25,"[전주시청] 중국 방문 후 발열, 호흡기 증상 발생시 1339 또는 전주시 보건소로 전화 요망, 예방수칙(손씻기, 마스크 착용 등) 준수 바랍니다.

",전라북도 전주시
332,2020/02/10 15:01:26,"[충청남도청] 최근 14일 이내 중국 방문자 외부활동 자제, 의료기관 병문안 자제, 손 씻기, 기침 예절 준수, 발열, 기침시 선별진료소, 1339 상담바랍니다.

",충청남도 전체
333,2020/02/10 17:04:51,"[부평구청] 신종코로나 바이러스 감염증 예방수칙 준수, 발열 및 호흡기 증상 발생 시 1339, 120, 보건소(032-509-3107~8)로 상담바랍니다

",인천광역시 부평구
334,2020/02/10 17:12:02,"[인천광역시청]신종 코로나바이러스 확산 방지를 위해 손 씻기, 기침예절 등 개인위생을 준수하고 가급적 의료기관 병문안 등을 자제하여 주시기 바랍니다.

",인천광역시 전체
335,2020/02/10 17:17:07,"[환경부] 내일 06~21시 전북, 제주지역 미세먼지 비상저감조치 시행, 차량 운행제한. 대중교통 이용, 필요시 보건용 마스크 착용 등 건강관리에 유의 바랍니다.

","전라북도 전체
제주특별자치도 전체"
336,2020/02/10 18:07:28,"[장수군청]신종 코로나바이러스 선별진료소 운영 : 장수보건의료원(주간063-350-2662 / 야간063-350-2618) 1339콜센터 상담바랍니다.

",전라북도 장수군
337,2020/02/10 23:21:05,"[부평구청] 오늘 21:43경 산곡동 철마산 산불 발생. 입산을 자제하고 인근 주민과 등산객은 안전사고 발생에 주의하시기 바랍니다.

",인천광역시 부평구
338,2020/02/11 09:18:47,"[남원시재대본]어린이집,유치원,학교,학원차량과 택시소독을 매일14:30~17:30까지 춘향골체육공원에서 하니 소독받을수있게 홍보바랍니다.(063-634-4949)

",전라북도 남원시
339,2020/02/11 10:00:24,"[대전광역시청]신종 코로나바이러스감염증 예방을 위해 손 씻기, 기침예절 준수와 중국 방문 후 발열 및 호흡기 증상 발생 시 1339, 보건소로 상담바랍니다.

",대전광역시 전체
340,2020/02/11 10:02:58,"[제주특별자치도]신종코로나바이러스 꼭 기억해야 할 예방수칙, 비누로 30초 이상 손씻기, 기침할 땐 옷소매로 입가리기, 의료기관 등 방문시 마스크를 착용바랍니다.

",제주특별자치도 전체
341,2020/02/11 10:12:35,"[전주시청] 코로나바이러스 선별진료소는 예수병원,대자인병원,전주병원으로 24시간 운영되며, 덕진진료실은 평일 09시~18시까지 진료합니다.(마스크 착용 필수)

",전라북도 전주시
342,2020/02/11 10:25:12,"[순창군청]신종코로나바이러스 선별진료소 운영, 순창보건의료원(주간063-650-5265,야간063-650-5222)상담, 감염병 예방을 위해 개인위생 철저바람

",전라북도 순창군
343,2020/02/11 10:39:01,"[전라남도]감염병 예방을 위해 비누로 30초 이상 손 씻기, 기침할 때는 옷소매로 입, 코를 가리기. 최근 14일 이내 해외방문자는 가급적 외부활동 자제 바랍니다

",전라남도 전체
344,2020/02/11 10:53:47,"[광명시]신종 코로나바이러스차단을 위해 다중시설이용 시 예방수칙을 준수하시고 발열, 호흡기 증상 발생시 1339, 보건소(02-2680-2577)로 상담바랍니다.

",경기도 광명시
345,2020/02/11 12:26:12,"[시흥시청]금일 매화동 방역을 실시했으며, 시흥시 전역 방역에 들어갑니다. 감염병 예방수칙을 준수하고 일상생활 유지해주시기 바랍니다.(031-310-5831)

",경기도 시흥시
346,2020/02/11 13:39:28,"[강화군청]신종 코로나바이러스 예방을 위해 외부활동자제, 모임자제, 경로당 출입 금지, 호흡기 증상발생 시 1339 문의, 보건소(930-4024) 상담바랍니다.

",인천광역시 강화군
347,2020/02/11 14:03:43,"[충청북도청] 신종 코로나바이러스 감염증 예방을 위해 손씻기 등 개인위생수칙을 준수하고, 발열과 호흡기 증상 발생 시 1339 또는 시군보건소로 상담바랍니다.

",충청북도 전체
348,2020/02/11 14:20:14,"[무주군청]신종 코로나바이러스 선별진료소 운영 : 무주보건의료원(주간 063-320-8221 야간 063-320-8315) 및 1339콜센터 상담바랍니다.

",전라북도 무주군
349,2020/02/11 16:00:03,"[광주광역시]발열,호흡기증상 발생시 1339나 보건소(동구608-3315,서구350-4148,남구607-2258,북구410-8112,광산구960-8859)로 문의

",광주광역시 전체
350,2020/02/11 16:19:11,"[임실군청] 신종코로나 유행국가 방문 후 발열, 호흡기 증상 발생시 1339콜센터,
보건소로 전화 요망. 손씻기, 마스크착용 등 준수(063-640-3174)

",전라북도 임실군
351,2020/02/12 10:00:37,"[전라남도] 최근 14일 이내 해외 방문자는 외부활동 자제, 손씻기, 기침예절 준수하시고, 발열, 기침 등 호흡기 증상 시 시군 보건소 및 1339로 상담바랍니다

",전라남도 전체
352,2020/02/12 10:01:05,"[제주특별자치도] 현재 제주지역 신종 코로나바이러스 확진자는 0명, 안전제주 성숙한 시민의식으로 감염증 예방을 위한 개인위생수칙을 준수해 주시기 바랍니다.

",제주특별자치도 전체
353,2020/02/12 10:04:23,"[순창군청]신종코로나바이러스 선별진료소 운영,순창보건의료원(주간063-650-5265,야간063-650-5222)상담, 감염병 예방을 위해 개인위생 철저바랍니다.

",전라북도 순창군
354,2020/02/12 11:00:57,"[세종시청]최근 14일 이내 중국방문자는 외부활동 자제, 손씻기, 기침예절준수, 발열, 기침 등 호흡기 증상시 보건소301-2841~3 또는 1339상담바랍니다.

",세종특별자치시
355,2020/02/12 13:30:07,"[부안군청]부안군은 코로나바이러스 유입이없으니 안심하시기 바랍니다. 개인위생준수. 중국,태국 등 방문자는외부활동자제 및 호흡기증상발생시 콜센터1339, 보건소문의

",전라북도 부안군
356,2020/02/12 13:54:04,"[진안군청] 해외여행 14일 이내 발열(37.5도 이상), 호흡기 증상 시 진안군의료원(433-7119), 진안군보건소(430-8523)로 문의바랍니다.

",전라북도 진안군
357,2020/02/12 14:17:26,"[장성군]해외방문 후 발열, 호흡기 이상 발생시 장성군보건소(390-8333), 콜센터1339로 문의. 신종코로나바이러스 예방을 위해 손씻기, 마스크착용을 준수.

",전라남도 장성군
358,2020/02/12 15:00:29,"[충남도청]신종코로나바이러스 예방을 위해 손씻기, 기침예절준수와 14일내 중국방문 후 발열 등 호흡기증상 발생 시 선별진료소 방문 또는 1339로 상담바랍니다.

",충청남도 전체
359,2020/02/12 15:10:58,"[남원시재대본]남원시는 현재까지 신종코로나바이러스 확진자가 없음을 알립니다. 시민여러분은 일상생활에 전념하고 예방수칙(손씻기,마스크착용등)을 준수하시기 바랍니다.

",전라북도 남원시
360,2020/02/13 10:00:12,"[제주특별자치도] 제주도는 코로나19 유입이 없으니 안심하시기 바랍니다. 개인 위생수칙 준수·호흡기 증상 등 의심이 날때는 외부 활동을 자제하여 주시기 바랍니다.

",제주특별자치도 전체
361,2020/02/13 10:00:15,"[전라남도]감염병 예방을 위해 병원 방문 자제, 공공장소 마스크 착용, 기침할 때 옷소매로 입, 코 가리기, 증상 발생시 1339 또는 시군 보건소로 상담바랍니다

",전라남도 전체
362,2020/02/13 10:00:39,"[태백시청] 코로나19 확산방지를 위한 해외 입국자의 '해외 여행력 신고(상담)센터' 운영. 태백시보건소 선별진료소(552-4000)

",강원도 태백시
363,2020/02/13 10:06:36,"[순창군청] 코로나19 선별진료소 운영, 순창보건의료원(주간063-650-5265,야간063-650-5222) 상담, 감염병 예방을 위해 개인위생 철저바랍니다.

",전라북도 순창군
364,2020/02/13 10:12:38,"[대전광역시청] 코로나19 예방을 위해 손 씻기, 기침예절 준수와 중국 등 유행국가 방문 후 발열 및 호흡기 증상 발생 시 1339나 보건소로 상담바랍니다.

",대전광역시 전체
365,2020/02/13 13:32:15,"[충청북도청] 코로나19 예방을 위해 손씻기 등 개인위생수칙을 준수하고 발열과 호흡기 증상 발생시 1339 또는 043-120, 시군보건소로 상담하시기 바랍니다.

",충청북도 전체
366,2020/02/13 14:17:48,"[남원시재대본]코로나19 선별진료소는 보건소(063-625-1339),남원의료원(063-620-1347)입니다.외국방문후발열,호흡기증상있으면 먼저전화상담받으세요.

",전라북도 남원시
367,2020/02/13 14:51:00,"[부안군청]부안군은 코로나바이러스 유입이없으니 안심하시기 바랍니다. 개인위생준수. 중국,태국 등 방문자는외부활동자제 및 호흡기증상발생시 콜센터1339, 보건소문의

",전라북도 부안군
368,2020/02/14 09:21:43,"[순창군청] 코로나19 선별진료소 운영, 순창보건의료원(주간063-650-5265,야간063-650-5222) 상담, 감염병 예방을 위해 개인위생 철저바랍니다.

",전라북도 순창군
369,2020/02/14 10:00:30,"[제주특별자치도] 현재 제주지역 코로나19 확진자 0 지역전파 차단을 위해 사회단체에서 안전 수칙 준수 등 우리동네는 우리가 지킨다는 캠페인을 전개하고 있습니다.

",제주특별자치도 전체
370,2020/02/14 11:02:50,"[세종시청]최근 14일 이내 중국방문자는 외부활동 자제, 손씻기, 기침예절준수, 발열, 기침 등 호흡기 증상시 보건소301-2841~3 또는 1339상담바랍니다.

",세종특별자치시
371,2020/02/14 11:26:57,"[김해시청] 오늘 10:18경 김해시 주촌면 내삼리 1295 부경축산에서 화재 발생. 이 지역을 우회하여 주시고 인근 주민은 안전사고 발생에 유의 바랍니다.

",경상남도 김해시
372,2020/02/14 13:25:43,"[충북도청]최근 14일이내 해외방문자는 외부활동 자제바라며 코로나19 예방을 위해 개인위생수칙 준수, 발열과 호흡기 증상시 1339, 시군보건소로 상담바랍니다.

",충청북도 전체
373,2020/02/14 13:50:36,"[부안군청]부안군은 코로나바이러스 유입이 없으니 안심하시기 바랍니다. 주민여러분은 일상생활에 전념하고 예방수칙(손씻기,마스크착용)을 준수하시기 바랍니다.

",전라북도 부안군
374,2020/02/14 15:00:42,"[충남도청] 코로나19 예방을 위해 손을 자주 씻고 기침은 옷소매에, 최근 14일내 중국 방문 후 발열 등 호흡기증상 발생 시 1339, 보건소로 상담바랍니다.

",충청남도 전체
375,2020/02/14 16:18:35,"[광주광역시] 코로나19 감염증 예방을 위해 7대 수칙(손씻기, 마스크착용, 악수안하기 등)을 준수하여 주시고, 증상발생시 1339나 관할 보건소로 상담바랍니다.

",광주광역시 전체
376,2020/02/14 16:56:31,"[환경부] 내일 06~21시 서울, 인천, 경기, 충남, 세종지역 미세먼지 비상저감조치 시행. 대중교통 이용, 보건용 마스크 착용 등 건강관리를 유의 바랍니다.

","경기도 전체
서울특별시 전체
인천광역시 전체
충청남도 전체
세종특별자치시"
377,2020/02/15 10:00:11,"[제주특별자치도] 현재 제주지역에 코로나19 확진자 0 도민, 관광객의 건강 및 위생관리를 위해 다중이용시설, 공공장소 등에 방역 소독을 강화하고 있습니다.

",제주특별자치도 전체
378,2020/02/15 11:14:09,"[대전광역시청] 코로나19 감염예방을 위해 병문안을 자제하여 주시고 손씻기, 기침예절을 꼭 준수하여 주시기 바랍니다(증상발생시 1339, 보건소로 문의)

",대전광역시 전체
379,2020/02/16 09:07:55,"[행정안전부] 오늘 10시00분 제주앞바다(제주서부앞바다) 풍랑경보, 어선 출항 금지, 해안가 낚시야영객은 안전지대로 대피바랍니다

","제주특별자치도 서귀포시
제주특별자치도 제주시"
380,2020/02/16 10:01:10,"[제주특별자치도] 현재 제주지역 코로나19 확진자 0, 청정제주, 안전제주를 위해 개인위생수칙 준수 등 감염증 예방에 적극 동참하여 주시기 바랍니다.

",제주특별자치도 전체
381,2020/02/16 10:30:47,"[아산시 재난안전대책본부]경찰인재개발원에서 격리 생활하셨던 우한교민 527명(어제 193명, 오늘 334명)모두가 건강한 모습으로 가족의 품으로 돌아갔습니다.

",충청남도 아산시
382,2020/02/16 10:55:59,"[행정안전부] 오늘 11시00분 풍랑경보, 어선 출항 금지, 해안가 낚시야영객은 안전지대로 대피바랍니다

","전라남도 목포시
전라남도 무안군
전라남도 신안군
전라남도 영광군
전라남도 영암군
전라남도 진도군
전라남도 함평군
전라남도 해남군
전라북도 고창군
전라북도 군산시
전라북도 김제시
전라북도 부안군"
383,2020/02/16 11:07:26,"[세종시청]최근 14일 이내 중국방문자는 외부활동 자제, 손씻기, 기침예절준수, 발열, 기침 등 호흡기 증상시 보건소301-2841~3 또는 1339상담바랍니다.

",세종특별자치시
384,2020/02/16 13:37:58,"[부안군청]부안군은 코로나바이러스 유입이 없으니 안심하시기 바랍니다. 주민여러분은 일상생활에 전념하고 예방수칙(손씻기,마스크착용)을 준수하시기 바랍니다.

",전라북도 부안군
385,2020/02/16 17:35:07,"[행정안전부] 오늘 17시30분 강원(철원) 대설경보, 대중교통이용, 내집앞 눈치우기, 눈길 미끄럼 등 주의바랍니다.

",강원도 철원군
386,2020/02/16 19:01:58,"[행정안전부] 오늘 21시00분 동해중부앞바다(강원북부앞바다,강원남부앞바다,강원중부앞바다) 풍랑경보, 어선 출항 금지, 해안가 낚시야영객은 안전지대로 대피바랍니다

","강원도 강릉시
강원도 고성군
강원도 동해시
강원도 삼척시
강원도 속초시
강원도 양양군"
387,2020/02/16 20:02:24,"[행정안전부] 오늘 20시00분 제주앞바다(제주북부앞바다,제주동부앞바다) 풍랑경보, 어선 출항 금지, 해안가 낚시야영객은 안전지대로 대피바랍니다

","제주특별자치도 서귀포시
제주특별자치도 제주시"
388,2020/02/16 21:56:03,"[거창군청] 금일 20:30 대설주의보 발표. 비닐하우스 등 시설물 관리에 유의하시기 바랍니다. 940-3222

",경상남도 거창군
389,2020/02/17 00:10:30,"[행정안전부] 오늘 00시00분 전북(진안) 대설경보, 대중교통이용, 내집앞 눈치우기, 눈길 미끄럼 등 주의바랍니다.

",전라북도 진안군
390,2020/02/17 05:39:07,"[행정안전부] 오늘 05시30분 경북(울릉도.독도),제주(제주산간) 대설경보, 대중교통이용, 내집앞 눈치우기, 눈길 미끄럼 등 주의바랍니다.

","경상북도 울릉군
제주특별자치도 전체"
391,2020/02/17 06:36:06,"[행정안전부] 오늘 06시30분 전북(임실) 대설경보, 대중교통이용, 내집앞 눈치우기, 눈길 미끄럼 등 주의바랍니다.

",전라북도 임실군
392,2020/02/17 09:11:15,"[장흥군청] 현재 우리지역 대설주의보 발효중. 지붕 및 집 앞 눈 치우기, 야외 활동 자제, 외출 시 대중교통 이용, 차량 체인 구비 등 조치하시기 바랍니다.

",전라남도 장흥군
393,2020/02/17 09:24:09,"[행정안전부] 오늘 09시20분 경기(포천) 대설경보, 대중교통이용, 내집앞 눈치우기, 눈길 미끄럼 등 주의바랍니다.

",경기도 포천시
394,2020/02/17 09:59:59,"[제주특별자치도]제주는 코로나19 청정지역입니다. 손씻기,기침예절 등 예방수칙을 준수하시고 의심증상이 있을시 1339상담 및 선별진료소를 이용해주시기 바랍니다.

",제주특별자치도 전체
395,2020/02/17 11:00:32,"[전라남도] 최근 14일 이내 해외 방문자는 외부활동 자제, 손씻기, 기침예절 준수하시고, 발열, 기침 등 호흡기 증상 시 시군 보건소 및 1339로 상담바랍니다

",전라남도 전체
396,2020/02/17 11:50:20,"[임실군청] 금일 07시 임실지역 대설경보 발령. 지붕 및 집 앞 눈 치우기, 비닐하우스 및 축사 눈 제거, 대중교통 이용, 눈길 등 미끄럼 주의바랍니다.

",전라북도 임실군
397,2020/02/17 13:15:20,"[남원시청]오늘 12:30 남원시 사매2터널(전주방향) 발생한 차량충돌 사고 수습으로 인근 도로 혼잡이 예상되니 주변 도로 이용 차량은 우회하여 주시기 바랍니다.

",전라북도 남원시
398,2020/02/17 13:35:12,"[부안군청]개인위생철저 예방수칙(손씻기, 마스크착용 등) 준수. 중국,태국 등 방문자는 외부활동자제 및 발열, 호흡기 증상발생시 콜센터1339, 보건소문의

",전라북도 부안군
399,2020/02/17 13:52:13,"[남원시청] 오늘 12:30 남원시 사매2터널 인근에서 발생한 차량화재 사고 수습으로 인근 도로가 혼잡하오니 북남원IC(전주방향)차량은 진입금지 바랍니다.

",전라북도 남원시
400,2020/02/17 14:39:39,"[정읍시청] 코로나19 유행국가 방문후 발열, 호흡기 증상 발생시 보건소(063-539-6112) 또는 1339 전화 문의, 개인위생 철저, 예방수칙 준수

",전라북도 정읍시
401,2020/02/17 18:39:15,"[행정안전부] 오늘 18시30분 제주(제주서부,제주산간,제주동부) 강풍경보, 간판 등 부착물 고정,선박 결박,비닐하우스 등 시설물 피해에 유의바랍니다

",제주특별자치도 전체
402,2020/02/17 21:58:31,"[남원시] 북남원IC차량은 남원역부근 땅콩교차로에서 차량진입이가능합니다.

",전라북도 남원시
403,2020/02/18 10:00:37,"[제주도청]코로나19 확산 방지를 위해 의심 증상 시 선별진료소인 제주대학, 한라, 한마음, 한국, 중앙, 서귀포열린(병원), 서귀포의료원을 이용하시기 바랍니다.

",제주특별자치도 전체
404,2020/02/18 10:06:34,"[광양시청]광양시는 코로나19 감염자 없음. 시민의 안전을 위해 다중이용시설 등에 방역 소독을 강화하고 있으니, 안심하고 일상생활에 전념하여 주시기 바랍니다.

",전라남도 광양시
405,2020/02/18 10:17:57,"[전주시청] 코로나19 선별진료소는 예수병원, 대자인병원, 전주병원으로 24시간 운영되며, 덕진진료실은 평일 09~18시까지 진료합니다.(마스크착용 필수)

",전라북도 전주시
406,2020/02/18 11:30:04,"[대구광역시 동구청]코로나19 예방위해 손씻기,마스크착용,기침예절을 준수합시다. 의심증상 발생시 동구보건소(662-3225,3274)나 1339로 상담바랍니다.

","대구광역시 동구청]코로나19 예방위해 손씻기,마스크착용,기침예절을 준수합시다. 의심증상 발생시 동구보건소(662-3225,3274)나 1339로 상담바랍니다.

-송출지역-
대구광역시 동구"
407,2020/02/18 11:35:47,"[세종시청]최근 14일 이내 중국방문자는 외부활동 자제, 손씻기, 기침예절준수, 발열, 기침 등 호흡기 증상시 보건소301-2841~3 또는 1339상담바랍니다.

",세종특별자치시
